"selec","View","Channel","bottom.freq","top.freq","Peak Freq (Hz)","Delta Time (s)","Delta Freq (Hz)","start","end","Adulto","Polluelo","Clicks","Sobrelapamiento","Lejos","Agua/Viento","Otro animal","selec.file","sound.files"
73,"Spectrogram 1",1,0,10.479208,1765.723,0.5238,10479.208,161.874065237,162.397909148,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-34.Table.1.selections.txt","ZOOM0022_TrLR-34.wav"
74,"Spectrogram 1",1,0,10.697525,818.262,0.8309,10697.525,163.066261724,163.897186548,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-34.Table.1.selections.txt","ZOOM0022_TrLR-34.wav"
75,"Spectrogram 1",1,0,10.697525,947.461,0.7767,10697.525,164.204267461,164.981001536,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-34.Table.1.selections.txt","ZOOM0022_TrLR-34.wav"
76,"Spectrogram 1",1,0,10.479208,1636.523,0.578,10479.208,165.595163362,166.173198023,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-34.Table.1.selections.txt","ZOOM0022_TrLR-34.wav"
78,"Spectrogram 1",1,0.109158,10.260891,1033.594,0.8129,10151.733,184.109286754,184.922147995,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-34.Table.1.selections.txt","ZOOM0022_TrLR-34.wav"
79,"Spectrogram 1",1,0,10.588366,1162.793,0.6142,10588.366,185.951772233,186.56593406,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-34.Table.1.selections.txt","ZOOM0022_TrLR-34.wav"
80,"Spectrogram 1",1,0,10.588366,1033.594,0.6684,10588.366,186.56593406,187.234286636,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-34.Table.1.selections.txt","ZOOM0022_TrLR-34.wav"
81,"Spectrogram 1",1,0,10.806683,1291.992,0.5961,10806.683,187.956829961,188.552928204,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-34.Table.1.selections.txt","ZOOM0022_TrLR-34.wav"
9,"Spectrogram 1",1,0,10.588366,2282.52,0.6413,10588.366,17.187499301,17.828756502,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
19,"Spectrogram 1",1,0,10.588366,1550.391,0.7406,10588.366,42.630056068,43.370662976,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
20,"Spectrogram 1",1,0,10.588366,1248.926,0.3613,10588.366,43.731934639,44.093206302,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
21,"Spectrogram 1",1,0,10.260891,1593.457,1.0477,10260.891,44.075142718,45.12283054,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
22,"Spectrogram 1",1,0,10.697525,732.129,0.28,10697.525,45.285402788,45.565388327,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
23,"Spectrogram 1",1,0,10.806683,2411.719,0.4155,10806.683,45.565388327,45.980850739,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
24,"Spectrogram 1",1,0,10.479208,904.395,0.3974,10479.208,45.998914322,46.396313151,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
25,"Spectrogram 1",1,0,10.588366,1421.191,0.3251,10588.366,46.93822062,47.263365116,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
26,"Spectrogram 1",1,0,10.806683,2756.25,0.5058,10806.683,47.263365116,47.769145444,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
28,"Spectrogram 1",1,0,10.697525,2024.121,0.5961,10697.525,48.871024015,49.467122259,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
29,"Spectrogram 1",1,0,10.588366,1937.988,0.6413,10588.366,49.449058675,50.090315877,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
33,"Spectrogram 1",1,0,10.588366,732.129,0.5238,10588.366,58.643422286,59.167266196,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
34,"Spectrogram 1",1,0,10.91899,1162.793,0.6051,10918.99,60.630416405,61.23554644,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
41,"Spectrogram 1",1,0,10.706971,947.461,0.9212,10706.971,86.316831545,87.238074284,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
43,"Spectrogram 1",1,0,9.646875,1033.594,0.7664,9646.875,114.074245615,114.840618543,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
44,"Spectrogram 1",1,0,10.494952,818.262,0.6642,10494.952,116.398910162,117.063100033,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
56,"Spectrogram 1",1,0,10.494952,1464.258,0.8671,10494.952,157.470992804,158.338044794,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
57,"Spectrogram 1",1,0,10.494952,732.129,0.6142,10494.952,159.981830859,160.595992686,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
58,"Spectrogram 1",1,0,10.070913,775.195,0.5058,10070.913,161.047582264,161.553362592,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
62,"Spectrogram 1",1,0,10.600962,1248.926,0.4155,10600.962,183.735442815,184.150905227,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
63,"Spectrogram 1",1,0,10.812981,1291.992,0.849,10812.981,204.038910325,204.887898732,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
64,"Spectrogram 1",1,0,10.812981,1248.926,0.5419,10812.981,207.940644281,208.482551775,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
65,"Spectrogram 1",1,0,10.706971,904.395,0.5058,10706.971,209.710875428,210.216655756,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
66,"Spectrogram 1",1,0,10.388942,861.328,0.4877,10388.942,211.589488074,212.077204819,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
67,"Spectrogram 1",1,0,10.600962,732.129,0.56,10600.962,215.09382327,215.653794347,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
70,"Spectrogram 1",1,0,10.600962,1291.992,0.7406,10600.962,237.799747336,238.540354245,"y","n","n","n","n","n","n","4/ZOOM0022_TrLR-8.Table.1.selections.txt","ZOOM0022_TrLR-8.wav"
1,"Spectrogram 1",1,0,10.915842,559.863,0.677,10915.842,1.385857711,2.062820463,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
3,"Spectrogram 1",1,0,10.697525,947.461,0.7045,10697.525,5.617774354,6.322254096,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
4,"Spectrogram 1",1,0,10.151733,559.863,0.5961,10151.733,6.557080677,7.15317892,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
7,"Spectrogram 1",1,0,10.479208,861.328,0.569,10479.208,20.460793043,21.029795912,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
8,"Spectrogram 1",1,0,10.915842,1378.125,0.3974,10915.842,22.023292984,22.420691813,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
20,"Spectrogram 1",1,0,10.724318,1335.059,0.4981,10724.318,97.998448716,98.496591119,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
21,"Spectrogram 1",1,0,10.323409,473.73,0.5876,10323.409,98.496591119,99.084143697,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
22,"Spectrogram 1",1,0,10.624091,990.527,0.4981,10624.091,99.531194571,100.029336974,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
26,"Spectrogram 1",1,0,10.523864,775.195,0.677,10523.864,109.248042219,109.925004971,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
27,"Spectrogram 1",1,0,9.020455,1378.125,0.1916,9020.455,111.662116923,111.853710154,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
28,"Spectrogram 1",1,0,9.220909,861.328,0.2682,9220.909,111.853710154,112.121940679,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
29,"Spectrogram 1",1,0,10.624091,1335.059,0.1916,10624.091,112.326306793,112.517900025,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
30,"Spectrogram 1",1,0,10.624091,775.195,0.4215,10624.091,112.747811903,113.169317013,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
31,"Spectrogram 1",1,0,10.724318,1248.926,0.6897,10724.318,113.194862778,113.884598412,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
33,"Spectrogram 1",1,0,10.624091,689.062,0.3193,10624.091,121.747569126,122.066891179,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
35,"Spectrogram 1",1,0,10.624091,1076.66,0.5365,10624.091,124.761969307,125.298430357,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
38,"Spectrogram 1",1,0,10.523864,1550.391,0.5109,10523.864,139.901248639,140.412163924,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
43,"Spectrogram 1",1,0,9.722045,990.527,0.8302,9722.045,168.468592644,169.298829982,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
44,"Spectrogram 1",1,0,9.822273,861.328,0.6386,9822.273,171.431901297,172.070545403,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
45,"Spectrogram 1",1,0,10.624091,473.73,0.6642,10624.091,174.101433661,174.765623532,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
47,"Spectrogram 1",1,0,9.321136,1162.793,0.6897,9321.136,187.870600557,188.560336192,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
48,"Spectrogram 1",1,0,10.724318,1205.859,0.7919,10724.318,188.803020952,189.594939644,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
53,"Spectrogram 1",1,0,9.9225,990.527,0.562,9922.5,230.413073277,230.97508009,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
55,"Spectrogram 1",1,0,10.724318,1248.926,0.7536,10724.318,265.321360055,266.0749601,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
56,"Spectrogram 1",1,0,8.419091,1464.258,0.6131,8419.091,270.800701399,271.413799741,"y","n","n","n","y","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
57,"Spectrogram 1",1,0,9.321136,1248.926,1.4306,9321.136,273.483006645,274.913569443,"y","n","n","n","y","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
59,"Spectrogram 1",1,0,9.822273,1335.059,0.6514,9822.273,290.06812893,290.719545918,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-13.Table.1.selections.txt","ZOOM0024_TrLR-13.wav"
7,"Spectrogram 1",1,0,10.588366,904.395,0.4245,10588.366,20.219266567,20.64376077,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
8,"Spectrogram 1",1,0,10.588366,732.129,0.6593,10588.366,20.652792562,21.312113346,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
9,"Spectrogram 1",1,0,10.588366,1076.66,0.4606,10588.366,21.39339947,21.85402084,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
10,"Spectrogram 1",1,0,10.697525,2196.387,1.1199,10697.525,21.854020815,22.973962969,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
26,"Spectrogram 1",1,0,10.588366,947.461,0.6003,10588.366,44.216744266,44.817069725,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
37,"Spectrogram 1",1,0,10.479208,1335.059,0.3704,10479.208,76.124884633,76.495298215,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
38,"Spectrogram 1",1,0,10.697525,5813.965,0.4854,10697.525,76.482525333,76.967894854,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
39,"Spectrogram 1",1,0,10.806683,990.527,0.4854,10806.683,76.980667736,77.466037257,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
71,"Spectrogram 1",1,0,10.806683,2540.918,0.578,10806.683,216.654387742,217.232422402,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
72,"Spectrogram 1",1,0,10.697525,1550.391,0.5419,10697.525,217.250485985,217.792393479,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
73,"Spectrogram 1",1,0,10.479208,1636.523,0.5419,10479.208,217.792393479,218.334300973,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
74,"Spectrogram 1",1,0,10.588366,2368.652,0.578,10588.366,218.334300973,218.912335633,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
75,"Spectrogram 1",1,0,10.479208,1378.125,0.5961,10479.208,218.89427205,219.490370294,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
79,"Spectrogram 1",1,0,10.588366,1937.988,0.4877,10588.366,259.374761812,259.862478557,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
80,"Spectrogram 1",1,0,10.588366,2454.785,0.4877,10588.366,259.88054214,260.368258885,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
81,"Spectrogram 1",1,0,10.697525,1894.922,0.4697,10697.525,260.350195301,260.819848463,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-19.Table.1.selections.txt","ZOOM0024_TrLR-19.wav"
13,"Spectrogram 1",1,0,10.588366,1679.59,0.9707,10588.366,231.347906627,232.318645669,"y","n","n","n","n","n","n","4/ZOOM0024_TrLR-6.Table.1.selections.txt","ZOOM0024_TrLR-6.wav"
13,"Spectrogram 1",1,0,10.434375,86.133,1.3412,10434.375,118.382140838,119.723293462,"y","n","n","n","y","n","n","5/ZOOM0027_TrLR-35.Table.1.selections.txt","ZOOM0027_TrLR-35.wav"
15,"Spectrogram 1",1,0,10.729687,1162.793,0.7153,10729.687,143.953450818,144.668732217,"y","n","n","n","n","n","n","5/ZOOM0027_TrLR-35.Table.1.selections.txt","ZOOM0027_TrLR-35.wav"
16,"Spectrogram 1",1,0,10.63125,1593.457,1.2517,10631.25,144.668732217,145.920474665,"y","n","n","n","n","n","n","5/ZOOM0027_TrLR-35.Table.1.selections.txt","ZOOM0027_TrLR-35.wav"
18,"Spectrogram 1",1,0,1.476562,559.863,0.8813,1476.562,157.250021633,158.131350499,"y","n","n","n","n","n","n","5/ZOOM0027_TrLR-35.Table.1.selections.txt","ZOOM0027_TrLR-35.wav"
2,"Spectrogram 1",1,0,10.479208,861.328,0.9196,10479.208,86.926977334,87.846624847,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-18.Table.1.selections.txt","ZOOM0029_TrLR-18.wav"
3,"Spectrogram 1",1,0,10.588366,1421.191,0.5876,10588.366,88.063763843,88.651316421,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-18.Table.1.selections.txt","ZOOM0029_TrLR-18.wav"
4,"Spectrogram 1",1,0,10.697525,1248.926,1.0857,10697.525,88.664089303,89.749784284,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-18.Table.1.selections.txt","ZOOM0029_TrLR-18.wav"
5,"Spectrogram 1",1,0,10.588366,1679.59,1.2645,10588.366,62.176878269,63.441329089,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-18.Table.1.selections.txt","ZOOM0029_TrLR-18.wav"
1,"Spectrogram 1",1,0,10.915842,602.93,1.0538,10915.842,1.353925505,2.407688281,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-24.Table.1.selections.txt","ZOOM0029_TrLR-24.wav"
2,"Spectrogram 1",1,0,10.588366,1076.66,0.7153,10588.366,8.00631595,8.721597349,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-24.Table.1.selections.txt","ZOOM0029_TrLR-24.wav"
4,"Spectrogram 1",1,0,10.479208,1119.727,0.9393,10479.208,146.888535716,147.827842039,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-31.Table.1.selections.txt","ZOOM0029_TrLR-31.wav"
4,"Spectrogram 1",1,0,10.915842,861.328,0.4854,10915.842,24.472842216,24.958211737,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-36.Table.1.selections.txt","ZOOM0029_TrLR-36.wav"
5,"Spectrogram 1",1,0,10.479208,1679.59,0.843,10479.208,25.009303265,25.852313486,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-36.Table.1.selections.txt","ZOOM0029_TrLR-36.wav"
6,"Spectrogram 1",1,0,10.37005,689.062,0.3576,10370.05,32.213208784,32.570849483,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-36.Table.1.selections.txt","ZOOM0029_TrLR-36.wav"
22,"Spectrogram 1",1,0,10.588366,990.527,1.6618,10588.366,212.663929538,214.325779186,"y","n","n","n","n","n","n","5/ZOOM0029_TrLR-36.Table.1.selections.txt","ZOOM0029_TrLR-36.wav"
9,"Spectrogram 1",1,0,9.278465,861.328,1.0218,9278.465,145.865323119,146.887153689,"y","n","n","n","n","n","n","5/ZOOM0031_TrLR-28.Table.1.selections.txt","ZOOM0031_TrLR-28.wav"
10,"Spectrogram 1",1,0,9.824257,1033.594,0.9196,9824.257,150.105919984,151.025567497,"y","n","n","n","n","n","n","5/ZOOM0031_TrLR-28.Table.1.selections.txt","ZOOM0031_TrLR-28.wav"
4,"Spectrogram 1",1,1.855693,10.697525,2540.918,6.8463,8841.832,80.582162655,87.428427474,"y","y","n","n","n","n","n","5/ZOOM0031_TrLR-3.Table.1.selections.txt","ZOOM0031_TrLR-3.wav"
3,"Spectrogram 1",1,0,8.841832,1765.723,1.0116,8841.832,42.160403168,43.171963823,"y","n","n","n","n","n","n","5/ZOOM0031_TrLR-33.Table.1.selections.txt","ZOOM0031_TrLR-33.wav"
4,"Spectrogram 1",1,0,9.169307,1765.723,1.0658,9169.307,43.15390024,44.219651645,"y","n","n","n","n","n","n","5/ZOOM0031_TrLR-33.Table.1.selections.txt","ZOOM0031_TrLR-33.wav"
5,"Spectrogram 1",1,0,10.588366,1679.59,1.1199,10588.366,45.303466633,46.423408787,"y","n","n","n","n","n","n","5/ZOOM0031_TrLR-33.Table.1.selections.txt","ZOOM0031_TrLR-33.wav"
7,"Spectrogram 1",1,0,10.260891,861.328,1.0477,10260.891,59.989159788,61.03684761,"y","n","n","n","n","n","n","5/ZOOM0031_TrLR-33.Table.1.selections.txt","ZOOM0031_TrLR-33.wav"
2,"Spectrogram 1",1,0,10.37005,1033.594,0.4335,10370.05,205.540031555,205.97355755,"y","n","n","n","n","n","n","5/ZOOM0034_TrLR-13.Table.1.selections.txt","ZOOM0034_TrLR-13.wav"
4,"Spectrogram 1",1,0,10.697525,1550.391,1.7341,10697.525,207.346389868,209.080493849,"y","n","n","n","n","n","n","5/ZOOM0034_TrLR-13.Table.1.selections.txt","ZOOM0034_TrLR-13.wav"
5,"Spectrogram 1",1,0,10.479208,86.133,1.5896,10479.208,210.742343497,212.331938813,"y","n","n","n","n","n","n","5/ZOOM0034_TrLR-13.Table.1.selections.txt","ZOOM0034_TrLR-13.wav"
7,"Spectrogram 1",1,0,10.697525,990.527,0.271,10697.525,107.207366212,107.478319959,"y","n","n","n","n","n","n","5/ZOOM0034_TrLR-19.Table.1.selections.txt","ZOOM0034_TrLR-19.wav"
8,"Spectrogram 1",1,0,10.588366,1507.324,0.5961,10588.366,107.532510708,108.128608952,"y","n","n","n","n","n","n","5/ZOOM0034_TrLR-19.Table.1.selections.txt","ZOOM0034_TrLR-19.wav"
16,"Spectrogram 1",1,0,10.806683,689.062,1.0838,10806.683,162.04840479,163.132219778,"y","n","n","n","n","n","n","5/ZOOM0034_TrLR-19.Table.1.selections.txt","ZOOM0034_TrLR-19.wav"
15,"Spectrogram 1",1,0,10.697525,904.395,0.3832,10697.525,262.260495393,262.643681857,"y","n","n","n","n","n","n","5/ZOOM0034_TrLR-34.Table.1.selections.txt","ZOOM0034_TrLR-34.wav"
13,"Spectrogram 1",1,0,10.146903,1335.059,8.0925,10146.903,153.583252161,161.675737405,"y","n","n","n","y","n","n","5/ZOOM0037_TrLR-1.Table.1.selections.txt","ZOOM0037_TrLR-1.wav"
16,"Spectrogram 1",1,0,10.732301,947.461,0.7587,10732.301,182.167949703,182.926620194,"y","n","n","n","n","n","n","5/ZOOM0037_TrLR-1.Table.1.selections.txt","ZOOM0037_TrLR-1.wav"
17,"Spectrogram 1",1,0,10.634735,1335.059,0.7948,10634.735,184.80523284,185.600030498,"y","n","n","n","n","n","n","5/ZOOM0037_TrLR-1.Table.1.selections.txt","ZOOM0037_TrLR-1.wav"
7,"Spectrogram 1",1,0,10.139062,1851.855,16.5462,10139.062,156.855312252,173.401554401,"y","y","n","n","y","n","n","5/ZOOM0037_TrLR-30.Table.1.selections.txt","ZOOM0037_TrLR-30.wav"
10,"Spectrogram 1",1,0,10.697525,1464.258,1.1741,10697.525,35.627354745,36.801487649,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
42,"Spectrogram 1",1,0,10.579545,2756.25,0.4726,10579.545,166.663759229,167.136355867,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
43,"Spectrogram 1",1,0,10.690909,2670.117,0.4471,10690.909,167.136355867,167.583406742,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
44,"Spectrogram 1",1,0,10.579545,2713.184,0.3832,10579.545,167.583406742,167.966593206,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
45,"Spectrogram 1",1,0,10.579545,1593.457,0.5237,10579.545,169.231108536,169.754796703,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
46,"Spectrogram 1",1,0,10.579545,1636.523,0.3704,10579.545,169.742023821,170.112437403,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
47,"Spectrogram 1",1,0,10.468182,1291.992,0.3193,10468.182,170.125210285,170.444532338,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
48,"Spectrogram 1",1,0,10.579545,1162.793,0.6131,10579.545,170.45730522,171.070403562,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
52,"Spectrogram 1",1,0,10.468182,2885.449,0.396,10468.182,175.272681781,175.668641127,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
53,"Spectrogram 1",1,0,10.690909,2627.051,0.562,10690.909,175.668641127,176.230647941,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
54,"Spectrogram 1",1,0,10.468182,1722.656,0.3704,10468.182,176.217875059,176.58828864,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
55,"Spectrogram 1",1,0,10.356818,1851.855,0.3449,10356.818,176.58828864,176.933156458,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
56,"Spectrogram 1",1,0,10.690909,1808.789,0.5748,10690.909,176.958702222,177.533481918,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
57,"Spectrogram 1",1,0,10.356818,1679.59,0.3832,10356.818,177.5462548,177.929441263,"y","n","n","n","n","n","n","6/ZOOM0026_TrLR-13.Table.1.selections.txt","ZOOM0026_TrLR-13.wav"
